target r,target y,target x
7,162,583
time,widget x,widget y
3.46271204948,430,329
3.74693703651,430,326
3.77584195137,443,304
3.80535793304,457,289
3.83414387703,464,283
3.86291694641,474,274
3.89105987549,483,265
3.92036390305,487,260
3.92036390305,489,258
3.94900894165,491,256
3.97741103172,494,253
4.00611591339,500,245
4.03446006775,504,240
4.06303691864,510,232
4.09171199799,517,222
4.12031292915,524,216
4.12031292915,530,212
4.14971089363,537,208
4.17761492729,546,204
4.20599889755,551,202
4.23456192017,552,199
4.26293897629,556,191
4.29176402092,557,186
4.3210439682,559,184
4.34923005104,559,184
4.3780670166,561,184
4.4073638916,565,182
4.43635988235,568,181
4.46485805511,573,179
4.49284696579,574,178
4.52140498161,576,177
4.55195403099,577,175
4.58099508286,579,174
4.61030507088,579,173
4.75316691399,579,172
4.75316691399,579,169
4.7817928791,580,167
4.81075787544,581,163
5.01166987419,581,163
5.12671995163,581,161
