target r,target y,target x
35,373,117
time,widget x,widget y
2.01853704453,316,233
2.27733016014,314,233
2.30647611618,311,233
2.33567118645,291,233
2.36435699463,259,243
2.39296317101,238,254
2.42223715782,229,260
2.45130801201,220,272
2.47996020317,213,283
2.50990009308,204,295
2.5391600132,200,301
2.56791520119,197,307
2.59612607956,196,311
2.62514019012,195,314
2.65416502953,193,317
2.68223810196,187,324
2.71075105667,177,334
2.74040818214,172,339
2.74040818214,166,344
2.76901602745,160,348
2.79756903648,151,354
2.82606816292,141,361
2.85491704941,135,364
2.88342809677,124,371
2.91322803497,114,377
2.94118118286,109,380
2.97004008293,108,380
